Treatment,Outcome,IV1,IV2,,,
-0.171662582,-1.014816762,0.42007018,0.878021021,,,
-0.448081843,-0.002620019,-0.937920649,0.521383686,,,
-2.633460751,-2.918869272,-1.905437669,0.429868938,,,
-2.147789599,-3.249195464,0.260777863,-0.866002429,,,
0.818731632,2.819442131,-0.819341242,0.844081954,,,
-2.505765664,-4.449018229,-0.946423926,-0.097032733,,,
-1.736848191,-1.46285007,-1.161524835,-0.473483211,,,
-6.967392679,-7.733009033,-5.159549736,-0.837035012,,,
-1.194475856,-2.388101142,-1.237697161,-0.09212657,,,
-3.663685689,-3.23082067,-4.18880841,0.050540051,,,
-1.441996528,-3.20903105,-1.1406556,0.64316202,,,
0.873020569,2.878828249,-0.922080568,-0.873990327,,,
-3.011926796,-2.478886604,-2.771138731,-0.646947083,,,
-0.383894478,0.381471541,-0.401049562,-0.593610535,,,
0.756802855,0.890284602,-1.074558539,0.042411975,,,
-1.657108931,-1.171517929,-1.362680654,0.937276502,,,
-3.526004502,-4.093950451,-2.306465753,-0.792934125,,,
0.012641793,0.065400471,-1.214793663,0.073957652,,,
-2.485779708,-4.232485879,0.356895379,-0.358587644,,,
-2.728830816,-3.258721839,-1.667595795,-0.928821634,,,
-0.002514918,0.974272935,-0.561541111,0.742808335,,,
-0.070691456,-0.538481879,-1.826614732,0.687675217,,,
-2.914518678,-3.258698247,-2.320039812,-0.212988203,,,
0.159580736,1.144837043,-0.376444296,0.400458693,,,
-1.2970535,-1.07590461,-1.580608379,0.405394366,,,
-1.581785878,-1.523089796,-1.515059131,0.119565314,,,
-1.360142526,-1.637257476,-2.286022697,0.142696274,,,
-0.780901077,-0.057453443,-1.930427554,0.176909599,,,
0.405174384,-1.557218127,0.082111085,0.524004928,,,
-2.399819223,-3.119553581,-0.674663757,0.116085694,,,
-2.124236327,-1.708946266,-1.84109689,-0.788158213,,,
0.88608531,3.465203348,-0.112005764,-0.524617576,,,
0.110915417,1.41214575,-1.399003619,0.799503469,,,
-2.776054022,-3.795313043,-1.09008415,-0.377267611,,,
-1.62420905,-3.726024994,-0.585306245,0.097143518,,,
-2.280272947,-1.657812,-1.87705538,-0.886727873,,,
1.731266205,4.039879016,-0.525519902,0.703798541,,,
-5.179612617,-4.412215252,-6.93090448,0.941456562,,,
-1.084822917,-2.764645192,-0.663837348,0.451212545,,,
-0.773679644,-2.087187016,-0.068629896,0.954961529,,,
1.459988267,2.138428629,0.63206665,-0.233132648,,,
-0.178161628,-1.620131346,0.458019042,0.718992892,,,
1.902026758,4.102718804,-0.583299998,-0.021633428,,,
0.06107264,1.73018429,-1.565156749,-0.059845887,,,
0.501825542,0.979210479,-0.307930098,0.046915205,,,
-2.434410858,-3.310426561,-2.765301849,-0.093791818,,,
-0.492582195,0.334976109,-0.448449831,-0.89883477,,,
-1.713613203,-3.065535644,0.473993655,0.063741496,,,
-2.440468925,-4.052013884,-0.933633724,-0.200726561,,,
0.994354732,2.515358892,-1.033876551,0.072949552,,,
-1.057550156,-1.672191675,0.443162847,0.314953067,,,
-0.613329826,-0.321137888,-0.673083794,-0.053174647,,,
-0.253786566,-1.347495188,0.611255537,0.612754462,,,
-2.698130507,-4.873964784,-0.199377089,-0.009919803,,,
-1.328958901,-2.636858011,-1.006746225,-0.334629174,,,
-0.80264549,-0.004502579,-2.076793136,0.615126562,,,
0.016823441,1.872513387,-0.025462933,-0.958880447,,,
0.955652674,1.681168473,-0.987160074,0.903982612,,,
-2.421393483,-1.636067075,-2.716136894,-0.118918502,,,
-1.004822195,-0.470762655,-1.500355182,0.344054746,,,
-0.515468423,-1.724084522,-1.178181265,0.791614778,,,
-2.914523092,-4.275572814,-0.894655085,0.177046372,,,
-0.322169652,-0.932088472,-0.001302697,0.311218536,,,
1.440700739,1.919939192,0.413516866,-0.40173343,,,
0.856302163,2.460477619,0.863901166,-0.939649356,,,
1.29596926,2.447794648,-0.809030676,0.99669591,,,
-1.289547832,-1.772883359,-1.618079596,-0.939338878,,,
-0.783162947,-1.953347154,-0.071629115,-0.383856304,,,
-3.242423632,-3.7330761,-1.760490399,-0.141621039,,,
-2.232687625,-4.454601876,-0.798461297,0.800088842,,,
1.462394104,2.580534879,0.116920911,0.34039661,,,
0.440340998,2.185752322,-0.809885546,-0.560892201,,,
-2.581723252,-3.858416337,-0.740937217,-0.787776302,,,
1.912160897,2.23869782,0.18210678,0.840897122,,,
-4.208605549,-5.607720963,-0.967760701,-0.501438384,,,
-2.359003815,-4.770888928,-0.793376217,-0.557620555,,,
-1.437129148,-1.022713233,-2.140819445,0.365470272,,,
-0.067089453,-0.60851135,-1.005463793,0.446485789,,,
-2.718482062,-2.191451995,-3.122929041,-0.200911092,,,
-2.332336305,-3.348842082,-1.403384728,-0.285449447,,,
-0.448328349,-0.481436624,-1.037321092,-0.077664287,,,
-2.200458317,-3.480620584,-1.774432061,-0.260533238,,,
-3.470689506,-3.565819084,-2.572981109,-0.276918661,,,
-3.951891606,-6.106563885,-0.830922958,-0.623983506,,,
-1.978076651,-0.840772822,-0.848751987,-0.836386515,,,
-2.776725189,-4.534725364,0.149429234,-0.813445308,,,
-2.118186684,-3.419792823,-0.967813573,0.098238847,,,
2.336214901,2.911317672,0.354230561,0.79149217,,,
-2.706378413,-5.19142069,-0.08549526,-0.00972948,,,
-2.85602194,-4.813404324,-0.685154782,0.470687016,,,
0.287951251,0.050815411,-0.4295952,0.054161631,,,
3.242427243,4.017416029,0.102005559,0.877069287,,,
-2.519608182,-2.699900364,-2.896005782,0.779920305,,,
-0.82583451,-0.157415565,-1.273876209,-0.620874602,,,
-3.00083856,-4.086401961,-1.603014448,-0.157656662,,,
-2.299964822,-3.00539151,-1.145645764,0.449710847,,,
-0.233655082,-2.242083802,0.522593661,-0.226475455,,,
-3.284730456,-3.897685943,-1.152768762,-0.635666272,,,
-2.338023798,-2.184243107,-2.622979491,0.578494833,,,
1.310205394,2.598276284,0.579666522,-0.236181862,,,
-0.924051306,-2.874700879,-1.176150469,0.997312998,,,
-1.107107221,-2.512345986,0.909031285,-0.859045621,,,
2.310445155,4.912859989,-0.38379973,0.884774265,,,
-3.231329519,-3.149924413,-2.81684559,0.087216507,,,
-2.868116112,-5.319482905,-0.066175592,-0.171979587,,,
-0.995940761,-0.602452008,-0.926560085,0.296605696,,,
-1.902218338,-2.263058035,-2.094145552,-0.943752385,,,
-3.072143548,-3.219814066,-4.090955048,0.858122919,,,
-1.709377314,-0.836777299,-1.620203494,-0.748209224,,,
0.159011097,-0.455860989,0.222059537,0.42834078,,,
-2.560659353,-2.42839661,-2.914404071,0.947498689,,,
-1.26843909,-2.838921187,-0.69488395,0.91844167,,,
-1.564667324,-2.28273942,0.349050829,-0.47157809,,,
-1.420735641,0.001519283,-2.161919735,0.507909412,,,
-2.601135671,-3.192933787,-0.947892361,-0.149999213,,,
0.551470697,2.237460806,-0.076250365,-0.333858632,,,
-1.18997386,-0.619782047,-1.745951407,0.089254639,,,
-1.812358203,-2.628990928,-0.19108949,-0.374565512,,,
-2.278193835,-1.873334037,-1.990446229,0.150498152,,,
-1.134830749,-1.920284559,-0.330930041,0.188134708,,,
-0.936805257,1.163793819,-1.126226912,-0.956736574,,,
-2.067875355,-4.733266287,-0.684418819,0.371416033,,,
-1.639526468,-4.304557711,0.381813105,0.525468515,,,
-2.043597795,-1.951630517,-2.911537983,0.578350124,,,
-3.825912584,-3.5913476,-3.187044475,-0.433697831,,,
0.801690129,1.222643646,0.2407941,-0.101592159,,,
0.77064952,1.835114162,-0.273776361,0.980672664,,,
0.568109923,2.440848595,-0.014025859,-0.413537391,,,
-0.182421147,-0.309388792,-0.671237595,0.181840795,,,
2.314804058,4.754507927,0.445158478,-0.653077695,,,
-0.665181448,-0.380252892,-1.540754215,0.074946469,,,
-4.244425125,-3.569898188,-3.288070925,-0.450631799,,,
-1.064625029,-0.994321121,-1.804098997,0.810625483,,,
-0.892940579,-1.901868951,0.816575172,-0.272168832,,,
-2.43484415,-2.339207048,-2.155556948,-0.170410006,,,
-1.199183708,-2.39745884,-0.485786005,0.49198132,,,
-1.063318529,-2.268231758,-0.870174627,0.848369955,,,
-2.445923939,-3.690566485,0.136661857,-0.133852041,,,
-2.376601658,-3.087765378,-2.243030761,0.552491492,,,
-2.29931812,-2.727544732,-2.408631585,0.775752601,,,
-0.521291721,-0.843716534,0.020708071,0.91285941,,,
-3.606536743,-2.672811161,-4.016842125,-0.075371967,,,
-3.7690099,-3.995721907,-4.154177387,-0.110056722,,,
-2.181942638,-3.367088596,-1.447667863,-0.098531225,,,
-3.017457702,-4.06006637,-0.711878752,-0.394575947,,,
1.175744784,1.007802947,-0.531523044,0.25099276,,,
-4.114805127,-4.301104416,-3.771787337,0.60648681,,,
-1.47780995,-2.340578483,-0.780689677,-0.070107213,,,
0.612084516,1.636484292,-1.157959689,0.832088889,,,
-1.399245497,-1.072629274,-0.917050062,-0.289330575,,,
-3.010271005,-3.477780851,-0.922475217,-0.625119636,,,
-6.108097174,-5.484497419,-5.325608453,-0.909046768,,,
-1.383951093,-3.095110002,0.696305438,-0.723481725,,,
1.462741303,2.66653733,-0.58358454,0.333607683,,,
-2.257161689,-3.465795831,-0.685727111,0.24524663,,,
-2.193956441,-4.402154701,-1.049852864,0.080997005,,,
-3.045087811,-3.582989712,-3.399350478,0.647404585,,,
-1.22863279,-2.924545556,-1.226199475,0.449404112,,,
-1.494282402,-1.758675543,-1.352522306,0.376643226,,,
0.135095558,1.435401726,-0.480826682,-0.093233919,,,
-2.639654686,-2.854998298,-1.370470758,-0.282752871,,,
-2.273877433,-2.488091089,-2.72471081,0.643995872,,,
-1.945598034,-1.407561798,-2.312447696,-0.813018505,,,
-0.329123318,-0.255446163,-0.945381797,0.276946303,,,
-0.591752249,0.353708808,-1.613815059,-0.038209626,,,
-2.877583916,-4.192729208,0.366090054,-0.578487842,,,
-4.015661677,-4.401917883,-3.43361988,0.192977781,,,
1.404917576,2.70535878,-1.237103525,0.480473922,,,
0.210486123,1.445266631,-1.244298284,0.541983643,,,
-1.5886922,-2.762742691,-1.636793042,0.019426343,,,
-1.122979049,-0.045493592,-0.892149295,-0.96006624,,,
-2.126519161,-2.353489564,-0.95241084,-0.774551671,,,
1.446332483,2.835065163,-0.31185837,0.153560499,,,
-4.486164582,-3.535583044,-5.847977644,0.579052851,,,
-1.073162391,-1.773248121,-1.794207359,0.781008958,,,
-1.573034379,-1.594439003,-0.933562404,-0.404993414,,,
-3.097146333,-3.691381822,-2.861890693,0.195683444,,,
0.942080445,1.485656776,-0.784947325,0.67902228,,,
-0.337368808,-1.181236907,-1.624645531,0.550719389,,,
-1.716320385,-2.719229096,-0.891370025,0.002549472,,,
-0.378094881,-1.17342882,-1.229993939,0.298354105,,,
1.063243775,1.632158059,-0.125030945,0.19833987,,,
0.374773553,1.320127604,-1.238987625,-0.454313262,,,
-0.94208452,-1.549839306,-0.8094358,0.92596206,,,
0.511566768,1.062617532,0.013631192,-0.265093696,,,
-1.99359805,-3.9908433,-0.955713642,0.026874329,,,
-1.129348819,-2.516304891,-1.231304795,0.080074617,,,
1.344215617,3.022679008,0.13953739,0.186875819,,,
-0.284648526,-0.380547983,-1.650379922,0.887812749,,,
-0.207425467,1.051667738,-0.514965285,-0.216652256,,,
1.814368212,2.343767927,-0.525766084,0.930685722,,,
-0.739435956,-1.38595323,0.22494608,-0.293919685,,,
-1.40270779,-1.02218923,-0.886527082,0.727694932,,,
-3.631261876,-3.238109414,-3.601034003,-0.401451727,,,
-1.342354988,-1.405671852,-2.014681723,-0.470819447,,,
1.43054852,3.992782897,-0.361713885,-0.251674346,,,
-1.23529158,-3.473795529,0.605671152,-0.086228524,,,
1.999488831,2.996133514,-0.884282559,0.862007551,,,
-0.130390364,1.115294966,-1.090390422,0.145910299,,,
-2.346152302,-4.59085223,0.754655289,-0.358094975,,,
-4.159698399,-3.387293802,-4.212467986,0.639305322,,,
-0.311625169,0.850787943,-1.447756429,0.89569523,,,
-1.813726321,-3.781952124,-0.820752788,0.587224284,,,
-1.366008284,-0.55231466,-1.281452877,-0.811058874,,,
-2.241462988,-3.910905844,-0.912595769,-0.209541592,,,
-4.643343966,-4.479568105,-3.894352044,0.06673412,,,
1.654669987,2.404795087,-0.234031683,0.524549833,,,
-0.324673886,0.547028583,-1.301178462,-0.422563877,,,
1.248557753,1.791135327,-0.972280703,0.31716115,,,
-0.028110834,1.276492318,-1.440183512,0.47011735,,,
1.044877945,3.159140476,0.243499898,-0.180159667,,,
-2.780709526,-5.197033758,-1.071246419,0.629670562,,,
-4.519972492,-4.835394404,-4.138309256,-0.481301494,,,
0.824438982,2.064701254,-1.396655373,0.722128549,,,
-2.582788011,-3.438263826,-0.554686897,0.485545946,,,
-2.720832776,-2.182925771,-2.719007235,0.098317421,,,
0.394950766,1.792742526,-0.036945322,0.014147248,,,
0.968694109,2.236620952,-0.744430057,0.209465321,,,
-0.394520632,-0.414423172,-0.580453868,-0.173016458,,,
-3.527393599,-2.951436214,-4.165658928,0.831094194,,,
-3.055708838,-4.439158565,-1.593194294,-0.684784141,,,
-2.609860627,-2.828038959,-3.002193926,0.260939438,,,
0.837286302,2.468231611,-0.5225355,-0.384043653,,,
2.957015776,5.335708379,0.355681879,0.740467939,,,
-1.458207855,-3.850861088,0.421392889,0.084624619,,,
-1.211009954,-3.240289892,-1.277505133,0.768734501,,,
1.762791563,4.139206476,-0.608405407,0.033132222,,,
-2.60292254,-2.23900229,-2.590066705,-0.156705496,,,
-2.335581467,-3.567975299,-0.751546706,-0.885682251,,,
-2.597939432,-3.69776681,-2.243796563,0.040271145,,,
-3.904948118,-4.491426907,-3.292854259,-0.226632596,,,
0.1232668,0.824882142,-1.196336321,-0.04947675,,,
-0.723454884,-1.447054417,-0.388931466,0.068485553,,,
2.21161871,4.294058137,0.592253063,-0.633240768,,,
-3.178985169,-3.660618282,-0.945741165,-0.852057019,,,
-0.116945846,0.225507397,-1.435338877,0.245814753,,,
0.170764621,0.523452992,-0.861402359,0.503041558,,,
-0.576314199,-2.28718767,-0.929814886,0.99124124,,,
-1.254423454,-3.624532325,-0.655586806,0.536340128,,,
-2.508856155,-2.579896743,-2.395843895,0.185317265,,,
0.14022729,0.921082004,0.018886477,-0.424615365,,,
-0.895066332,-1.761723633,0.61474937,-0.801408052,,,
0.00168788,0.573258764,-1.106392663,-0.047840993,,,
-3.367930815,-4.125050296,-3.630888981,-0.748034662,,,
-4.019228813,-3.356205624,-2.81417166,-0.999373291,,,
-0.163666613,-1.808178518,-0.835140762,0.757959849,,,
-3.734838025,-3.708716536,-3.921539804,0.292341781,,,
0.762789367,2.728733666,-0.330548835,-0.13000678,,,
-3.308606781,-5.456186802,-1.114184098,-0.287996009,,,
-3.695585212,-4.548605455,-4.31681601,-0.081544139,,,
-2.661785584,-3.18782079,-1.618157777,0.64666894,,,
-1.839226701,-0.909992102,-1.657948777,-0.504616675,,,
-0.769171986,-2.661947803,-1.233864794,0.672936153,,,
2.453682449,4.017056803,-0.261804509,0.341297317,,,
3.287430144,5.298040546,0.840486412,-0.179884495,,,
-1.254301652,-1.682954878,-1.056222532,-0.456346875,,,
-4.645910045,-3.901677452,-3.950566938,-0.516309452,,,
-1.879764786,-2.471697193,-1.151784506,0.829120226,,,
-1.226049676,-3.11575783,0.094310416,0.301368464,,,
-1.462268514,-1.510992385,-1.273881485,0.041833816,,,
0.697848426,2.258666616,-1.224736613,0.300482334,,,
-2.693028401,-2.454204847,-1.716930655,-0.980613809,,,
-2.214672486,-3.168148752,-1.649010287,0.428706109,,,
-2.097385445,-2.427063144,-1.113213449,0.119023136,,,
-0.859030771,-1.492464664,0.057216066,0.550841348,,,
0.589374184,2.185705026,-1.134233782,0.399270107,,,
-1.104922767,-2.598257873,-0.186046011,0.659618217,,,
-3.659374204,-4.947176417,-1.216632552,-0.532949101,,,
-1.333352975,-1.194000256,-1.873671234,0.692165325,,,
2.431072647,5.046220308,0.34384815,0.591727186,,,
-1.76129139,-2.714667247,-1.220269509,-0.069489961,,,
0.335328494,0.74675959,-0.471848344,-0.413521054,,,
-2.790603971,-3.933215389,-0.725088494,-0.576531923,,,
0.353999789,2.819463468,-0.033491626,-0.504859891,,,
-2.589943955,-3.722528208,-1.149217144,-0.046608934,,,
-1.039145888,-1.677291207,-0.288733974,0.559994989,,,
-3.243402361,-3.088812782,-1.899721397,-0.396014072,,,
-2.142592392,-1.470263817,-1.899107088,-0.098394857,,,
1.259466075,3.991587473,-0.520196343,-0.469946791,,,
-2.548177575,-3.774862218,-1.058191401,-0.458350179,,,
-2.362360661,-4.778490739,-0.284394895,0.238088706,,,
-0.272822683,-1.130533821,0.120655307,0.214861754,,,
2.554403771,3.598674339,0.506207942,-0.334519164,,,
2.008998736,3.31792166,-0.403678297,0.173242795,,,
0.098510925,0.649499533,-0.072548741,-0.871672814,,,
-1.980616247,-2.512888352,-0.481186464,-0.817766049,,,
1.961120416,4.461982432,-0.387256833,0.729638258,,,
1.447685553,3.379069884,-0.125890769,0.270522735,,,
2.301964334,4.289411173,0.708020654,0.520610448,,,
-0.1078969,0.356136519,-1.580360204,0.375225828,,,
1.485146964,2.352750038,-0.504409013,0.070924504,,,
1.601349707,3.631498297,-0.018021804,0.307378166,,,
-0.602608229,-1.326183523,0.143667131,0.373434548,,,
-0.831591579,0.835322552,-0.620538574,-0.956102581,,,
-0.483304779,-1.79728495,-0.507971977,-0.029690242,,,
0.060051531,0.508553522,-1.779920739,0.73246849,,,
-1.211644809,-2.974775076,0.550727075,0.223893468,,,
2.116521727,4.23855775,-0.042476033,0.725108059,,,
-1.579041372,-2.178842991,-1.389289588,-0.361196349,,,
0.196103048,0.908533499,-0.305209765,-0.644257155,,,
0.795097752,1.650638704,-0.003694167,0.077187249,,,
-3.229019427,-5.297410876,-0.774348197,-0.685540849,,,
0.949607006,2.845308587,-0.231822903,-0.530004274,,,
-3.566899916,-4.463220282,-1.500272637,-0.95057542,,,
-2.112205939,-4.686443161,-0.98438556,0.329603964,,,
-2.153209805,-1.23671749,-1.770395766,-0.862923889,,,
-0.47650784,0.671848117,-1.003311521,-0.040209727,,,
-3.330811917,-4.236333495,-3.042997791,0.00540487,,,
-2.784788526,-4.340426243,-1.534037139,0.723587903,,,
1.216520916,3.1662937,-1.166947198,0.515086919,,,
0.302869429,0.608095016,-0.556746617,-0.256511141,,,
0.28680428,2.412647043,-0.911181677,-0.42868364,,,
0.490823359,-0.172257091,0.010577331,0.731811221,,,
-0.686282888,0.561554337,-1.611329929,0.024567006,,,
0.22518599,1.288392738,-1.763273888,0.710568711,,,
-3.346115301,-2.600489091,-3.020573009,-0.121696433,,,
-1.865169718,-3.935149065,-1.031740293,0.748974705,,,
-1.374616642,-2.576263616,0.773777858,0.203182425,,,
-1.216446236,0.761771683,-1.488827212,-0.916382162,,,
1.89303466,3.133961279,0.2306351,-0.496767806,,,
-0.855742987,1.08146546,-1.448790134,-0.045671917,,,
0.788249564,2.068596439,-0.994439762,0.081917681,,,
0.114676496,0.84127746,-0.351710839,-0.476441287,,,
3.095334567,4.124975162,0.668036784,0.803728613,,,
1.204015859,2.319661102,-0.528038988,0.400130964,,,
-1.045410106,0.228047338,-1.680171264,0.29959819,,,
-1.864354393,-2.237604227,-1.441991369,-0.556166924,,,
-1.967828302,-3.99614265,-0.534230085,-0.347769988,,,
-3.358906104,-4.42967869,-2.122108618,-0.083552337,,,
-2.228862673,-2.818073471,-0.583262156,-0.172474013,,,
-2.009323853,-4.576384345,-0.424902115,0.288078016,,,
1.100459306,2.656455907,-0.643805758,0.197385283,,,
0.511997109,1.281846603,-0.307569638,0.179956347,,,
1.549862588,2.536322555,-0.210742345,0.975910064,,,
-3.759873658,-4.137048465,-2.192863267,-0.114166206,,,
-2.759546607,-3.041194583,-0.620527194,-0.746608537,,,
-1.364326034,-3.790641798,-0.214046336,0.462887068,,,
-2.017400961,-3.658928158,-1.366105065,-0.537924219,,,
-2.736493159,-3.639136055,-0.873482792,-0.316360286,,,
-0.476674188,0.28311945,-0.607792545,-0.250818123,,,
2.605828832,4.195984566,0.784569679,0.797392003,,,
1.498248855,2.788494085,-0.270485113,0.632347656,,,
-0.625560236,0.235971066,-1.248036442,-0.253139606,,,
1.25371158,3.116505574,-0.415967122,-0.822707577,,,
-1.469618047,-1.717311608,-1.148914256,-0.103350257,,,
2.788259264,3.123336157,0.018181758,0.88825711,,,
-1.719829293,-3.235608403,-1.296372682,-0.482922973,,,
-0.752203005,-0.504452155,-0.688272459,-0.326702786,,,
-2.133823166,-0.821654054,-2.401131312,0.4340731,,,
-1.919576254,-1.643184699,-2.797594185,0.83260151,,,
1.265841607,2.825584438,-0.738062742,0.438931846,,,
-1.533016903,-1.970127017,-0.554661618,0.25977139,,,
1.746339564,4.153558269,-0.292137527,0.095099792,,,
2.518509685,4.763657652,0.184815431,0.810169383,,,
-1.293322545,-0.710190056,-0.504998515,-0.903918961,,,
-1.315565452,-3.735795048,-0.278180076,0.416973006,,,
-2.739834326,-2.964931483,-1.290833595,-0.455799639,,,
2.769061814,4.426599336,-0.108146255,0.270260725,,,
-2.141884465,-2.892542784,-0.50600686,0.201277265,,,
-5.144095037,-5.374421452,-3.976505179,-0.455684676,,,
-2.075610079,-3.038727943,-0.016118912,-0.64030493,,,
-2.130386018,-4.111809621,-1.66006269,0.282654359,,,
1.380943677,3.073722825,0.296185772,-0.104338535,,,
1.330766801,2.304426205,-0.956739435,0.821285491,,,
-2.973202277,-4.246498712,-1.166306224,-0.611232139,,,
-0.33300487,-0.684080087,-0.603614576,0.946447374,,,
0.097514056,1.21630505,-0.999829571,-0.11680015,,,
-1.194544825,-3.519408146,-0.041638841,0.761274227,,,
-1.008296055,-2.227381858,-2.008909978,0.770166541,,,
-1.794702128,-2.689029709,-0.976403458,-0.127941501,,,
-2.212297258,-2.310091828,-1.287816958,-0.76946846,,,
-1.942065722,-1.651960504,-1.954118408,0.133377123,,,
-1.304946179,-0.028981697,-1.968026972,0.621759019,,,
-2.201971868,-4.199322639,-0.774711498,0.415126806,,,
-2.564208574,-2.50685094,-1.828148955,-0.688185086,,,
